SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
GNB,Guinea-Bissau,Guinea-Bissau,Reputational Risk,8.0,8.17153024911032,0.7966393871394578,9,7
GIN,Guinea,Guinea,Reputational Risk,8.0,8.501462678116448,0.5123028558822011,10,8
GTM,Guatemala,Guatemala,Reputational Risk,9.0,8.856997558991049,0.8314492337537783,10,8
GRD,Grenada,Grenada,Reputational Risk,7.0,7.384615384615385,0.4865042554105199,8,7
GRC,Greece,Greece,Reputational Risk,7.0,6.690523525513585,0.7711989608739398,9,5
GHA,Ghana,Ghana,Reputational Risk,8.0,7.591822794691647,0.6077815354449219,9,7
DEU,Germany,Germany,Reputational Risk,6.0,6.152178499841756,2.038724235777151,10,3
GEO,Georgia,Georgia,Reputational Risk,7.0,6.724190187535518,0.583348680869832,9,5
GMB,Gambia,Gambia,Reputational Risk,8.0,7.988962472406181,0.9121994044936486,9,7
GAB,Gabon,Gabon,Reputational Risk,8.0,8.373992673992674,0.9091825978775253,10,7
FR1,France,France,Reputational Risk,5.0,5.819867929945449,1.7457372009406626,10,3
FI1,Finland,Aland,Reputational Risk,6.0,6.4140625,0.5932872374269903,8,6
FI1,Finland,Finland,Reputational Risk,5.0,5.272681564984983,1.8006663817009292,10,2
FJI,Fiji,Fiji,Reputational Risk,7.0,7.227594339622642,0.5674694452468035,9,4
ETH,Ethiopia,Ethiopia,Reputational Risk,8.0,8.124262059035278,0.3525471266755129,10,6
EST,Estonia,Estonia,Reputational Risk,6.0,6.096430095292277,0.8276803813900593,9,5
ERI,Eritrea,Eritrea,Reputational Risk,8.0,8.118163887394656,0.6111641402086812,10,4
GNQ,Equatorial Guinea,Equatorial Guinea,Reputational Risk,9.0,8.960036330608538,0.9387420799105097,10,7
SLV,El Salvador,El Salvador,Reputational Risk,8.0,7.920265780730897,0.3912938701484507,9,6
EGY,Egypt,Egypt,Reputational Risk,8.0,8.106236265817989,0.41634018476768386,10,7
ECU,Ecuador,Ecuador,Reputational Risk,9.0,8.678738099682658,0.9934551805367329,10,7
DOM,Dominican Republic,Dominican Republic,Reputational Risk,7.0,7.582010582010582,0.6443849287467527,9,7
DMA,Dominica,Dominica,Reputational Risk,7.0,7.25,0.5,9,7
DJI,Djibouti,Djibouti,Reputational Risk,7.0,6.868143459915612,0.6097986218138641,9,6
DN1,Denmark,Greenland,Reputational Risk,6.0,6.088565161890544,0.9024312830361139,9,5
DN1,Denmark,Denmark,Reputational Risk,7.0,6.516293817156949,1.0821255662098974,10,4
CZE,Czechia,Czechia,Reputational Risk,5.0,4.717137045512332,0.7336340419333507,8,3
CYN,Northern Cyprus,Northern Cyprus,Reputational Risk,6.0,6.291479820627803,0.5916224240528077,9,6
CYP,Cyprus,Cyprus,Reputational Risk,7.0,6.904494382022472,0.47627065111604955,9,6
HRV,Croatia,Croatia,Reputational Risk,5.0,4.962751971954426,1.0246381797889497,9,3
CIV,Ivory Coast,Ivory Coast,Reputational Risk,8.0,8.314231692240565,0.6337652676684307,10,7
CRI,Costa Rica,Costa Rica,Reputational Risk,9.0,8.288729232150876,0.909301113696173,10,7
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Reputational Risk,10.0,9.966722787942716,0.22392447554862477,10,8
COG,Republic of the Congo,Republic of the Congo,Reputational Risk,10.0,9.654985226413798,0.505904178797083,10,8
COM,Comoros,Comoros,Reputational Risk,8.0,8.215384615384615,0.4110888989503812,9,8
COL,Colombia,Colombia,Reputational Risk,9.0,8.899114786800764,0.9495328054483834,10,6
CH1,China,China,Reputational Risk,9.0,9.080488825941972,0.3936856762408725,10,5
CH1,China,Macao S.A.R,Reputational Risk,9.0,9.0,0.0,9,9
CH1,China,Hong Kong S.A.R.,Reputational Risk,10.0,9.918367346938776,0.2738042421428314,10,9
CHL,Chile,Chile,Reputational Risk,8.0,7.739805344456507,1.1505403250854118,10,4
TCD,Chad,Chad,Reputational Risk,9.0,9.056731671707164,0.36727531491078086,10,7
CAF,Central African Republic,Central African Republic,Reputational Risk,10.0,9.976580263756253,0.1838077910203121,10,8
CPV,Cabo Verde,Cabo Verde,Reputational Risk,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Reputational Risk,5.0,5.334682502601667,1.490875450314086,10,1
CMR,Cameroon,Cameroon,Reputational Risk,8.0,8.446855870895938,0.6314597710250729,10,7
KHM,Cambodia,Cambodia,Reputational Risk,9.0,9.287593984962406,0.5869264709225371,10,6
MMR,Myanmar,Myanmar,Reputational Risk,8.0,8.291625093539537,0.5413043780186501,10,7
BDI,Burundi,Burundi,Reputational Risk,9.0,9.108771929824561,0.6130970278250047,10,8
BFA,Burkina Faso,Burkina Faso,Reputational Risk,8.0,7.587989991659716,0.6012685060882489,10,7
BGR,Bulgaria,Bulgaria,Reputational Risk,6.0,6.118717801946193,0.696864318629057,9,5
BRN,Brunei,Brunei,Reputational Risk,9.0,8.970338983050848,0.1696503493149797,9,8
BRA,Brazil,Brazil,Reputational Risk,8.0,8.424189154022232,0.6201478646483564,10,4
BWA,Botswana,Botswana,Reputational Risk,8.0,8.226354679802956,1.1057851256063407,10,7
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Reputational Risk,6.0,6.22071751009741,0.7449765931127879,7,4
BOL,Bolivia,Bolivia,Reputational Risk,8.0,7.991565999559269,0.9120799981297966,10,6
BTN,Bhutan,Bhutan,Reputational Risk,9.0,9.039641340254837,0.5684276714399199,10,7
BEN,Benin,Benin,Reputational Risk,7.0,7.648428173497812,0.9593584313462782,10,7
BLZ,Belize,Belize,Reputational Risk,9.0,8.916826003824092,0.551171065404469,10,7
BEL,Belgium,Belgium,Reputational Risk,6.0,5.5209899749373434,1.2682988517471372,10,3
BLR,Belarus,Belarus,Reputational Risk,7.0,6.804769669792091,1.452131176960703,9,3
BRB,Barbados,Barbados,Reputational Risk,7.0,7.1875,0.3903123748998999,8,7
BGD,Bangladesh,Bangladesh,Reputational Risk,8.0,8.252792475014697,0.576483713494633,10,8
BHR,Bahrain,Bahrain,Reputational Risk,7.0,7.344827586206897,0.47531202593414557,8,7
BHS,The Bahamas,The Bahamas,Reputational Risk,7.0,7.2274143302180685,0.7434003585740178,9,6
AZE,Azerbaijan,Azerbaijan,Reputational Risk,7.0,7.415352429996782,0.668016796198229,10,5
AUT,Austria,Austria,Reputational Risk,6.0,5.44054858325786,1.264119739481508,10,3
AU1,Australia,Australia,Reputational Risk,5.0,5.830979842087263,1.3131234905076394,10,4
ARM,Armenia,Armenia,Reputational Risk,7.0,7.2218045112781954,0.8195531834059192,10,5
ARG,Argentina,Argentina,Reputational Risk,6.0,6.710855596888739,0.9764880191524751,10,4
ATG,Antigua and Barbuda,Antigua and Barbuda,Reputational Risk,7.0,7.45,0.5894913061275798,9,7
AGO,Angola,Angola,Reputational Risk,8.0,8.380152505050138,0.6876059550938801,10,4
AND,Andorra,Andorra,Reputational Risk,8.0,8.0,0.0,8,8
DZA,Algeria,Algeria,Reputational Risk,7.0,7.538969847452384,0.7939059743481679,10,6
ALB,Albania,Albania,Reputational Risk,7.0,6.58719541328237,0.7286823341729061,9,5
AFG,Afghanistan,Afghanistan,Reputational Risk,10.0,9.892326605880545,0.5070787977811229,10,6
KAS,Kashmir,Siachen Glacier,Reputational Risk,10.0,9.825757575757576,0.4999426046029218,10,8
NL1,Netherlands,Sint Maarten,Reputational Risk,7.0,7.0,0.0,7,7
TUV,Tuvalu,Tuvalu,Reputational Risk,--,--,--,--,--
ZWE,Zimbabwe,Zimbabwe,Key Biodiversity Areas,3.0,3.987594272598098,2.7289690445512,10,1
ZMB,Zambia,Zambia,Key Biodiversity Areas,6.0,5.133844181400757,2.8471197068151017,10,1
YEM,Yemen,Yemen,Key Biodiversity Areas,1.0,2.3999125236915004,2.4224384792935663,8,1
VNM,Vietnam,Vietnam,Key Biodiversity Areas,6.0,6.176229236979684,2.0915088985459556,10,1
VEN,Venezuela,Venezuela,Key Biodiversity Areas,6.0,5.703818713750449,3.2303511260324576,10,1
VAT,Vatican,Vatican,Key Biodiversity Areas,--,--,--,--,--
VUT,Vanuatu,Vanuatu,Key Biodiversity Areas,8.0,7.965116279069767,0.48097948558014963,10,6
UZB,Uzbekistan,Uzbekistan,Key Biodiversity Areas,6.0,4.6336281084930855,2.6730386075727015,10,1
URY,Uruguay,Uruguay,Key Biodiversity Areas,6.0,5.544608959757023,3.166402405584023,10,1
FSM,Federated States of Micronesia,Federated States of Micronesia,Key Biodiversity Areas,8.0,7.8076923076923075,0.39411349099844606,8,7
MHL,Marshall Islands,Marshall Islands,Key Biodiversity Areas,4.0,3.75,0.4330127018922193,4,3
US1,United States of America,United States of America,Key Biodiversity Areas,1.0,2.8643204711226575,2.653392003293939,10,1
GB1,United Kingdom,Jersey,Key Biodiversity Areas,6.0,6.0,0.0,6,6
GB1,United Kingdom,Guernsey,Key Biodiversity Areas,6.0,6.0,0.0,6,6
GB1,United Kingdom,Isle of Man,Key Biodiversity Areas,6.0,6.0,0.0,6,6
GB1,United Kingdom,United Kingdom,Key Biodiversity Areas,6.0,4.7968271260298225,2.1756110225823626,10,1
ARE,United Arab Emirates,United Arab Emirates,Key Biodiversity Areas,3.0,3.8222160200948925,2.531286321126095,8,1
UKR,Ukraine,Ukraine,Key Biodiversity Areas,3.0,3.2880397839075526,2.299791564472445,10,1
UGA,Uganda,Uganda,Key Biodiversity Areas,6.0,5.268304668304668,2.6268230502172494,10,1
TKM,Turkmenistan,Turkmenistan,Key Biodiversity Areas,6.0,4.564803804994055,2.483470827657192,10,1
TUR,Turkey,Turkey,Key Biodiversity Areas,6.0,5.6526797072325365,2.6838196145406066,10,1
TUN,Tunisia,Tunisia,Key Biodiversity Areas,6.0,5.1836755967893255,2.421935865080331,10,1
TTO,Trinidad and Tobago,Trinidad and Tobago,Key Biodiversity Areas,8.0,7.9495412844036695,0.23892874574505354,8,6
TON,Tonga,Tonga,Key Biodiversity Areas,6.0,6.0,0.0,6,6
TGO,Togo,Togo,Key Biodiversity Areas,6.0,5.052996331023237,2.380542686072827,10,1
TLS,East Timor,East Timor,Key Biodiversity Areas,8.0,7.9655172413793105,0.18246560765962694,8,7
THA,Thailand,Thailand,Key Biodiversity Areas,6.0,6.142396630275939,2.4036066338240847,10,1
TZA,United Republic of Tanzania,United Republic of Tanzania,Key Biodiversity Areas,6.0,5.911390514129217,2.7917987289389545,10,1
TJK,Tajikistan,Tajikistan,Key Biodiversity Areas,6.0,4.927500513452454,2.6502268851690824,10,1
TWN,Taiwan,Taiwan,Key Biodiversity Areas,8.0,7.35559265442404,0.9178185085258828,8,4
SYR,Syria,Syria,Key Biodiversity Areas,6.0,5.7969543147208125,2.6347666632477678,10,1
CHE,Switzerland,Switzerland,Key Biodiversity Areas,3.0,3.2495943753380208,1.9793843102296456,6,1
SWE,Sweden,Sweden,Key Biodiversity Areas,1.0,2.891709942090286,2.508252461189323,10,1
SWZ,eSwatini,eSwatini,Key Biodiversity Areas,8.0,7.95593220338983,0.42156736857953947,10,6
SUR,Suriname,Suriname,Key Biodiversity Areas,8.0,6.741924959216965,2.9769567785877107,10,1
SDS,South Sudan,South Sudan,Key Biodiversity Areas,3.0,4.378987360818537,3.451257159831609,10,1
SDN,Sudan,Sudan,Key Biodiversity Areas,1.0,1.912407897222747,2.1486264274024887,10,1
LKA,Sri Lanka,Sri Lanka,Key Biodiversity Areas,6.0,6.4180590117312475,1.093295113982545,8,1
ESP,Spain,Spain,Key Biodiversity Areas,8.0,7.41873081981587,1.9156860427392746,10,1
KOR,South Korea,South Korea,Key Biodiversity Areas,6.0,4.279477374123646,2.0505015275841907,7,1
ZAF,South Africa,South Africa,Key Biodiversity Areas,6.0,4.959601079292199,3.271773115696705,10,1
SOM,Somalia,Somalia,Key Biodiversity Areas,3.0,3.5889925652412553,2.7240163444173886,10,1
SOL,Somaliland,Somaliland,Key Biodiversity Areas,3.0,4.430925569898379,2.8653225902081254,10,1
SLB,Solomon Islands,Solomon Islands,Key Biodiversity Areas,8.0,8.762466001813237,1.0420732579596939,10,6
SVK,Slovakia,Slovakia,Key Biodiversity Areas,6.0,4.564665375511082,2.467185897403663,10,1
SVN,Slovenia,Slovenia,Key Biodiversity Areas,1.0,2.8253968253968256,2.2034067395202284,10,1
SGP,Singapore,Singapore,Key Biodiversity Areas,6.0,6.0,0.0,6,6
SLE,Sierra Leone,Sierra Leone,Key Biodiversity Areas,6.0,5.1786640726329445,2.113246168727883,8,1
SYC,Seychelles,Seychelles,Key Biodiversity Areas,6.0,6.0,0.0,6,6
SRB,Republic of Serbia,Republic of Serbia,Key Biodiversity Areas,4.0,4.309139784946237,2.839826759077636,10,1
SEN,Senegal,Senegal,Key Biodiversity Areas,6.0,4.972850164716574,2.957584035526787,10,1
SAU,Saudi Arabia,Saudi Arabia,Key Biodiversity Areas,1.0,2.005540080788562,2.180618187799461,10,1
STP,São Tomé and Principe,São Tomé and Principe,Key Biodiversity Areas,8.0,7.377777777777778,0.9258962958222071,8,5
SMR,San Marino,San Marino,Key Biodiversity Areas,3.0,3.0,0.0,3,3
WSM,Samoa,Samoa,Key Biodiversity Areas,6.0,6.0,0.0,6,6
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Key Biodiversity Areas,8.0,7.857142857142857,0.3499271061118826,8,7
LCA,Saint Lucia,Saint Lucia,Key Biodiversity Areas,8.0,7.875,0.33071891388307384,8,7
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Key Biodiversity Areas,8.0,7.818181818181818,0.385694607919935,8,7
RWA,Rwanda,Rwanda,Key Biodiversity Areas,8.0,8.133333333333333,0.8640263138634802,10,6
RUS,Russia,Russia,Key Biodiversity Areas,1.0,2.4864014195242286,2.6369985177947592,10,1
ROU,Romania,Romania,Key Biodiversity Areas,4.0,4.094347036000197,2.7017645021303114,10,1
QAT,Qatar,Qatar,Key Biodiversity Areas,4.0,3.9135802469135803,2.1143523289407784,6,1
PRT,Portugal,Portugal,Key Biodiversity Areas,6.0,5.635852592129919,2.2016123302535315,10,1
POL,Poland,Poland,Key Biodiversity Areas,3.0,4.107632600258732,2.354991112630202,10,1
PHL,Philippines,Philippines,Key Biodiversity Areas,8.0,7.3963921568627455,1.6984568322212013,10,1
PER,Peru,Peru,Key Biodiversity Areas,6.0,6.256078634247284,2.663773293724791,10,1
PRY,Paraguay,Paraguay,Key Biodiversity Areas,6.0,5.715720743345052,2.4132667328382618,10,1
PNG,Papua New Guinea,Papua New Guinea,Key Biodiversity Areas,7.0,6.329780755176614,2.4065890722958807,10,1
PAN,Panama,Panama,Key Biodiversity Areas,8.0,7.4716446124763705,1.9178914211157292,10,1
PLW,Palau,Palau,Key Biodiversity Areas,8.0,7.75,0.5590169943749475,8,6
PAK,Pakistan,Pakistan,Key Biodiversity Areas,1.0,3.156863946411796,2.6471794193353064,10,1
OMN,Oman,Oman,Key Biodiversity Areas,3.0,3.8172870915907873,2.9681217434681972,10,1
NOR,Norway,Norway,Key Biodiversity Areas,8.0,6.496195057039491,2.7898717651844747,10,1
PRK,North Korea,North Korea,Key Biodiversity Areas,6.0,4.720686910042079,1.9018928198804146,8,1
NGA,Nigeria,Nigeria,Key Biodiversity Areas,1.0,2.6848635866663275,2.4599629084758323,10,1
NER,Niger,Niger,Key Biodiversity Areas,1.0,2.8375530513683596,3.038798189556743,10,1
NIC,Nicaragua,Nicaragua,Key Biodiversity Areas,6.0,6.9082762256193995,1.8956302899192325,10,1
NZ1,New Zealand,New Zealand,Key Biodiversity Areas,6.0,5.3446333267444155,1.7383521832103899,10,1
NL1,Netherlands,Netherlands,Key Biodiversity Areas,6.0,6.54563059791818,1.1532477197658373,8,3
NL1,Netherlands,Aruba,Key Biodiversity Areas,8.0,8.0,0.0,8,8
NL1,Netherlands,Curaçao,Key Biodiversity Areas,8.0,7.7,0.45825756949558405,8,7
NPL,Nepal,Nepal,Key Biodiversity Areas,8.0,6.909834004024145,2.333821805090991,10,1
NRU,Nauru,Nauru,Key Biodiversity Areas,5.0,5.0,0.0,5,5
NAM,Namibia,Namibia,Key Biodiversity Areas,1.0,3.5588599138997474,3.357824918029284,10,1
MOZ,Mozambique,Mozambique,Key Biodiversity Areas,5.0,4.807880829157425,3.1628841485709054,10,1
MAR,Morocco,Morocco,Key Biodiversity Areas,3.0,4.274960088419501,2.600098817354061,10,1
SAH,Western Sahara,Western Sahara,Key Biodiversity Areas,1.0,1.4792074896581755,1.5442006659658936,8,1
MNE,Montenegro,Montenegro,Key Biodiversity Areas,5.0,5.436500470366886,2.565687139975364,10,1
MNG,Mongolia,Mongolia,Key Biodiversity Areas,3.0,3.8045577249939297,2.8067132692835552,10,1
MDA,Moldova,Moldova,Key Biodiversity Areas,3.0,3.2808241940844134,2.374234658724538,8,1
MCO,Monaco,Monaco,Key Biodiversity Areas,1.0,1.0,0.0,1,1
MEX,Mexico,Mexico,Key Biodiversity Areas,6.0,5.964687241386271,2.9154144004707225,10,1
MUS,Mauritius,Mauritius,Key Biodiversity Areas,6.0,6.0,0.0,6,6
MRT,Mauritania,Mauritania,Key Biodiversity Areas,1.0,1.73325931159786,1.7478970062236072,10,1
MLT,Malta,Malta,Key Biodiversity Areas,8.0,8.0,0.0,8,8
MLI,Mali,Mali,Key Biodiversity Areas,1.0,1.7811951093507836,1.9061313569045026,10,1
MDV,Maldives,Maldives,Key Biodiversity Areas,3.0,3.0,0.0,3,3
MYS,Malaysia,Malaysia,Key Biodiversity Areas,7.0,6.47893859203944,2.3098007618122143,10,1
MWI,Malawi,Malawi,Key Biodiversity Areas,7.0,6.5403926009815025,1.9820759668659778,10,1
MDG,Madagascar,Madagascar,Key Biodiversity Areas,6.0,6.440133946065334,2.131570096447702,10,1
MKD,North Macedonia,North Macedonia,Key Biodiversity Areas,8.0,7.151132174828858,1.6787280889851768,10,3
LUX,Luxembourg,Luxembourg,Key Biodiversity Areas,6.0,5.908045977011494,0.5244705538643601,7,3
LTU,Lithuania,Lithuania,Key Biodiversity Areas,3.0,3.1955247098240998,2.099833113711241,10,1
LIE,Liechtenstein,Liechtenstein,Key Biodiversity Areas,1.0,1.0,0.0,1,1
LBY,Libya,Libya,Key Biodiversity Areas,1.0,1.8254680255191569,2.150285666980418,10,1
LBR,Liberia,Liberia,Key Biodiversity Areas,8.0,6.56959842325696,2.9453881357340936,10,1
LSO,Lesotho,Lesotho,Key Biodiversity Areas,6.0,5.039663461538462,2.564010133299972,8,1
LBN,Lebanon,Lebanon,Key Biodiversity Areas,8.0,7.878489326765189,0.44942621726255505,8,6
LVA,Latvia,Latvia,Key Biodiversity Areas,3.0,3.1510607575252694,2.2094220645073737,10,1
LAO,Laos,Laos,Key Biodiversity Areas,8.0,6.545548266166823,2.5930005188910674,10,1
KGZ,Kyrgyzstan,Kyrgyzstan,Key Biodiversity Areas,3.0,3.6083967922366735,2.4258168706029637,10,1
KWT,Kuwait,Kuwait,Key Biodiversity Areas,5.0,4.19730010384216,2.57443961585634,8,1
KIR,Kiribati,Kiribati,Key Biodiversity Areas,8.0,6.536585365853658,1.9011878312102515,8,3
KEN,Kenya,Kenya,Key Biodiversity Areas,6.0,5.431920359666025,2.804515530194794,10,1
JOR,Jordan,Jordan,Key Biodiversity Areas,6.0,5.851531814611155,2.479521707318418,10,1
JPN,Japan,Japan,Key Biodiversity Areas,8.0,7.209053630296696,1.1779602285350468,10,1
JAM,Jamaica,Jamaica,Key Biodiversity Areas,8.0,7.968441814595661,0.17482066908213287,8,7
ITA,Italy,Italy,Key Biodiversity Areas,3.0,3.64525068212824,2.485540817084508,10,1
IS1,Israel,Palestine,Key Biodiversity Areas,8.0,7.643243243243243,0.7441812263081362,8,6
IRL,Ireland,Ireland,Key Biodiversity Areas,3.0,3.2928927680798004,2.206513676472778,6,1
IRQ,Iraq,Iraq,Key Biodiversity Areas,6.0,4.510379165070854,2.6478978405167597,10,1
IRN,Iran,Iran,Key Biodiversity Areas,1.0,3.3134337668818814,2.850327381085278,10,1
IDN,Indonesia,Indonesia,Key Biodiversity Areas,6.0,5.698658135608282,2.713057137938151,10,1
IND,India,India,Key Biodiversity Areas,6.0,4.466511689944933,2.677932095044172,10,1
ISL,Iceland,Iceland,Key Biodiversity Areas,6.0,6.01344233281362,1.3519489159983331,8,1
HUN,Hungary,Hungary,Key Biodiversity Areas,6.0,5.724878396013762,2.1853542693935606,10,1
HND,Honduras,Honduras,Key Biodiversity Areas,6.0,6.899411764705882,1.7622066289169518,10,1
HTI,Haiti,Haiti,Key Biodiversity Areas,8.0,7.512738853503185,0.8128134761980337,8,6
GUY,Guyana,Guyana,Key Biodiversity Areas,1.0,3.0667932536579916,2.658492345657019,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Key Biodiversity Areas,6.0,5.503202846975089,2.936000085718168,10,1
GIN,Guinea,Guinea,Key Biodiversity Areas,3.0,3.467302066622629,2.544905191424267,9,1
GTM,Guatemala,Guatemala,Key Biodiversity Areas,8.0,8.601505288852726,1.3520280445956612,10,3
GRD,Grenada,Grenada,Key Biodiversity Areas,8.0,7.923076923076923,0.2664693550105965,8,7
GRC,Greece,Greece,Key Biodiversity Areas,6.0,6.174177159266622,1.7380448601580634,10,1
GHA,Ghana,Ghana,Key Biodiversity Areas,6.0,5.067818110850898,2.5378452110169825,10,1
DEU,Germany,Germany,Key Biodiversity Areas,6.0,5.245542778774133,2.146975811651438,10,1
GEO,Georgia,Georgia,Key Biodiversity Areas,8.0,7.313127486266338,1.2935646057028072,10,1
GMB,Gambia,Gambia,Key Biodiversity Areas,4.0,4.602649006622516,2.4721302274255517,10,1
GAB,Gabon,Gabon,Key Biodiversity Areas,3.0,3.941849816849817,3.1016667301497023,10,1
FR1,France,France,Key Biodiversity Areas,3.0,3.630337831371423,2.5476743039535665,10,1
FI1,Finland,Aland,Key Biodiversity Areas,6.0,6.0,0.0,6,6
FI1,Finland,Finland,Key Biodiversity Areas,3.0,3.723838632424351,2.862455439938791,10,1
FJI,Fiji,Fiji,Key Biodiversity Areas,8.0,7.840801886792453,0.5402526648552809,8,1
ETH,Ethiopia,Ethiopia,Key Biodiversity Areas,6.0,5.0883472179368505,3.0167196630502047,10,1
EST,Estonia,Estonia,Key Biodiversity Areas,6.0,6.150049779547717,1.8633710153074656,10,1
ERI,Eritrea,Eritrea,Key Biodiversity Areas,6.0,5.465662542585619,2.538767883503526,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Key Biodiversity Areas,6.0,4.990009082652135,2.532063254198031,8,1
SLV,El Salvador,El Salvador,Key Biodiversity Areas,8.0,7.458471760797342,1.1334991203556646,10,1
EGY,Egypt,Egypt,Key Biodiversity Areas,1.0,1.994638933090854,2.194644309129492,10,1
ECU,Ecuador,Ecuador,Key Biodiversity Areas,8.0,7.925331342169125,1.943390196013331,10,1
DOM,Dominican Republic,Dominican Republic,Key Biodiversity Areas,8.0,7.673280423280423,0.7142109994237563,8,6
DMA,Dominica,Dominica,Key Biodiversity Areas,8.0,7.96875,0.17399263633843817,8,7
DJI,Djibouti,Djibouti,Key Biodiversity Areas,5.0,4.627637130801688,1.6692667189141668,8,1
DN1,Denmark,Greenland,Key Biodiversity Areas,1.0,1.292258273023291,1.1926187739220355,10,1
DN1,Denmark,Denmark,Key Biodiversity Areas,6.0,5.944512946979038,0.7628323932720665,8,3
CZE,Czechia,Czechia,Key Biodiversity Areas,3.0,3.580091533180778,2.4194115591738705,8,1
CYN,Northern Cyprus,Northern Cyprus,Key Biodiversity Areas,8.0,7.2690582959641254,0.8829640822777628,8,6
CYP,Cyprus,Cyprus,Key Biodiversity Areas,8.0,7.887640449438202,0.6735484141685818,10,6
HRV,Croatia,Croatia,Key Biodiversity Areas,7.0,6.373794916739702,2.085502830938672,10,1
CIV,Ivory Coast,Ivory Coast,Key Biodiversity Areas,3.0,3.7843793178677916,3.011911058318045,10,1
CRI,Costa Rica,Costa Rica,Key Biodiversity Areas,8.0,8.81095644364616,1.0121428589580843,10,6
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Key Biodiversity Areas,1.0,2.9225019270558645,2.9702277356425935,10,1
COG,Republic of the Congo,Republic of the Congo,Key Biodiversity Areas,4.0,5.003229574658146,3.335567672206585,10,1
COM,Comoros,Comoros,Key Biodiversity Areas,8.0,7.861538461538461,0.3453837587791331,8,7
COL,Colombia,Colombia,Key Biodiversity Areas,6.0,4.675588064167568,2.9286435238131046,10,1
CH1,China,China,Key Biodiversity Areas,3.0,4.218136732039143,3.1159223663496864,10,1
CH1,China,Macao S.A.R,Key Biodiversity Areas,6.0,6.0,0.0,6,6
CH1,China,Hong Kong S.A.R.,Key Biodiversity Areas,8.0,7.428571428571429,0.9476070829586857,8,5
CHL,Chile,Chile,Key Biodiversity Areas,6.0,4.8611126983220005,2.596037330301349,10,1
TCD,Chad,Chad,Key Biodiversity Areas,1.0,3.1223798101991864,3.11788892317116,10,1
CAF,Central African Republic,Central African Republic,Key Biodiversity Areas,1.0,3.379339093527361,3.217041554246297,10,1
CPV,Cabo Verde,Cabo Verde,Key Biodiversity Areas,6.0,6.0,0.0,6,6
CAN,Canada,Canada,Key Biodiversity Areas,1.0,1.803215726384524,1.9976324540948875,10,1
CMR,Cameroon,Cameroon,Key Biodiversity Areas,4.0,4.573734001112966,2.871986579037653,10,1
KHM,Cambodia,Cambodia,Key Biodiversity Areas,8.0,7.654511278195489,1.8555102384142943,10,1
MMR,Myanmar,Myanmar,Key Biodiversity Areas,6.0,6.081192317286106,2.5334909075776433,10,1
BDI,Burundi,Burundi,Key Biodiversity Areas,6.0,5.564912280701755,2.2838480322496477,8,3
BFA,Burkina Faso,Burkina Faso,Key Biodiversity Areas,1.0,2.612427022518766,2.576080845957249,10,1
BGR,Bulgaria,Bulgaria,Key Biodiversity Areas,7.0,6.846136233543217,1.222251579515047,10,3
BRN,Brunei,Brunei,Key Biodiversity Areas,8.0,7.9025423728813555,0.3367244672556581,8,6
BRA,Brazil,Brazil,Key Biodiversity Areas,3.0,3.8693192983201534,3.1748741316654416,10,1
BWA,Botswana,Botswana,Key Biodiversity Areas,6.0,5.481914144968332,3.5016619351244986,10,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Key Biodiversity Areas,3.0,3.6303159895462107,2.7243161916745238,8,1
BOL,Bolivia,Bolivia,Key Biodiversity Areas,6.0,5.8998136907266066,2.992401005081593,10,1
BTN,Bhutan,Bhutan,Key Biodiversity Areas,8.0,7.989617744218971,1.1996876245878936,10,3
BEN,Benin,Benin,Key Biodiversity Areas,6.0,4.741146040588937,3.0875354651354536,10,1
BLZ,Belize,Belize,Key Biodiversity Areas,10.0,9.521988527724666,1.1126743590619377,10,3
BEL,Belgium,Belgium,Key Biodiversity Areas,6.0,4.462406015037594,2.341831690093403,8,1
BLR,Belarus,Belarus,Key Biodiversity Areas,3.0,3.923196086424786,2.6484102210598803,10,1
BRB,Barbados,Barbados,Key Biodiversity Areas,8.0,7.9375,0.24206145913796356,8,7
BGD,Bangladesh,Bangladesh,Key Biodiversity Areas,6.0,4.845972957084069,2.3301370038361897,10,1
BHR,Bahrain,Bahrain,Key Biodiversity Areas,6.0,6.0,0.0,6,6
BHS,The Bahamas,The Bahamas,Key Biodiversity Areas,8.0,7.565420560747664,1.2214033196428509,10,6
AZE,Azerbaijan,Azerbaijan,Key Biodiversity Areas,6.0,6.7195043450273575,1.4267940430528387,10,1
AUT,Austria,Austria,Key Biodiversity Areas,3.0,4.155000646914219,2.4374251643118705,8,1
AU1,Australia,Australia,Key Biodiversity Areas,1.0,3.210914615106291,2.9072589404687617,10,1
ARM,Armenia,Armenia,Key Biodiversity Areas,8.0,7.882048872180451,1.1579640601196581,10,3
